ObjectiveValue	k1	k2	k3
59.2084	0.475997	0.472099	0.0578914
59.2084	0.475699	0.471911	0.0578716
59.2084	0.476022	0.472038	0.0578043
59.2084	0.475613	0.471929	0.0578714
59.2084	0.475927	0.472081	0.0578304
59.2083	0.475812	0.471917	0.0578035
59.2083	0.475735	0.472154	0.0578361
59.2083	0.475617	0.472121	0.0578156
59.2083	0.475572	0.472051	0.0578636
59.2083	0.475573	0.472083	0.0578642
59.2083	0.475576	0.472017	0.057819
59.2083	0.475535	0.471967	0.0578225
59.2083	0.475507	0.471976	0.0578156
59.2083	0.475509	0.471947	0.0578154
59.2083	0.475543	0.471963	0.0578114
59.2083	0.475538	0.471965	0.0578141
59.2083	0.475538	0.471964	0.057813
59.2083	0.475549	0.471958	0.0578123
59.2083	0.475529	0.471958	0.0578121
59.2083	0.475525	0.471943	0.0578104
59.2083	0.475498	0.471969	0.0578272
59.2083	0.475491	0.471959	0.0578237
59.2083	0.475526	0.471945	0.0578108
59.2083	0.47553	0.471945	0.0578095
59.2083	0.475529	0.471946	0.0578112
59.2083	0.475529	0.471946	0.0578111
5929.31	10	0.0001	10
336.084	0.000206347	0.0226401	0.192057
191.797	0.345272	1.17663	0.000497811
94.5097	0.349988	0.327226	0.00527039
80.02	0.647074	0.477395	0.0992248
75.8899	0.605613	0.79664	0.131307
68.4731	0.606001	0.435642	0.0695361
62.5009	0.557335	0.573381	0.083553
62.2148	0.511144	0.579239	0.076402
61.2229	0.464181	0.542095	0.0748855
59.6477	0.476262	0.503808	0.066085
59.598	0.513589	0.480785	0.0627445
59.2893	0.489352	0.487271	0.0599728
59.2848	0.485452	0.485542	0.0613901
59.2518	0.486322	0.48121	0.0603031
59.2381	0.482401	0.47961	0.0580868
59.23	0.465891	0.471522	0.0574425
59.2232	0.481431	0.470884	0.0568844
59.2143	0.474981	0.471781	0.0585485
59.2101	0.476376	0.473128	0.0576491
59.2087	0.475939	0.471556	0.0576035
59.2084	0.475987	0.471854	0.057802
59.2084	0.475171	0.471652	0.0578117
59.2084	0.475495	0.472273	0.0578773
59.2084	0.475432	0.4722	0.0578309
59.2084	0.475753	0.472099	0.0578759
59.2083	0.475574	0.471924	0.0578044
59.2083	0.475534	0.471972	0.0578194
59.2083	0.475537	0.471959	0.0578139
59.2083	0.475527	0.471953	0.0578005
59.2083	0.475502	0.471949	0.0578097
59.2083	0.475527	0.471943	0.0578114
59.2083	0.475528	0.471941	0.0578109
5929.31	10	0.0001	10
3045.42	0.0661603	0.00196001	2.14697
341.812	0.000270568	3.15117	2.11979
309.031	0.00256901	0.084813	0.00020224
285.363	0.0155202	0.523543	0.450484
103.64	0.398107	0.483511	0.0039935
78.0599	0.394634	0.428273	0.0959254
62.202	0.493736	0.476308	0.0762732
61.0497	0.459607	0.507796	0.0765498
60.9789	0.457154	0.502793	0.0756893
59.8865	0.457187	0.504158	0.0611199
59.4003	0.476273	0.479417	0.054991
59.3059	0.491838	0.488234	0.0610956
59.2975	0.495222	0.480891	0.057803
59.2471	0.477648	0.465591	0.057967
59.2469	0.473989	0.479095	0.0602706
59.2293	0.469829	0.467776	0.0560378
59.2215	0.478625	0.478215	0.0586891
59.2172	0.48238	0.473174	0.0578676
59.21	0.477316	0.473716	0.0578619
59.2089	0.476735	0.472317	0.0576822
59.2085	0.476446	0.472436	0.0579381
59.2085	0.475291	0.471426	0.0577797
59.2084	0.475912	0.472122	0.0579099
59.2084	0.474949	0.471559	0.0577462
59.2083	0.475646	0.471981	0.0578052
59.2083	0.475497	0.471917	0.057803
59.2083	0.475525	0.47197	0.0578168
59.2083	0.475535	0.47193	0.0578083
59.2083	0.475507	0.471934	0.0578125
59.2083	0.475552	0.471944	0.057811
59.2083	0.475533	0.471946	0.0578084
59.2083	0.475534	0.471944	0.0578092
59.2083	0.475532	0.471942	0.0578117
59.2083	0.475534	0.471947	0.0578116
59.2083	0.47553	0.471944	0.0578101
59.2083	0.475533	0.471946	0.0578108
59.2083	0.475534	0.471954	0.0578197
59.2083	0.475526	0.471924	0.0578123
59.2083	0.475532	0.471939	0.057812
59.2083	0.475527	0.471947	0.0578109
59.2083	0.475531	0.471943	0.0578109
59.2083	0.475529	0.471944	0.0578109
5929.31	10	0.0001	10
331.918	0.000284779	0.0106969	0.00359676
151.838	0.219086	0.788569	1.28938
130.254	3.72828	8.00703	2.67426
116.093	3.16261	2.65981	0.547978
111.839	2.12891	1.83746	0.37783
110.123	0.581	1.33896	0.435068
107.504	0.96249	1.47159	0.376895
106.406	0.991867	1.47768	0.353494
106.069	0.843807	1.50424	0.358373
103.129	1.07007	1.02074	0.230877
94.7817	0.961287	1.04951	0.180021
66.1126	0.66552	0.580465	0.0645473
62.467	0.52724	0.569111	0.085958
60.5345	0.481832	0.480645	0.0481771
59.2533	0.482531	0.481632	0.0606325
59.2406	0.484265	0.481623	0.0595295
59.2249	0.482164	0.469738	0.0576441
59.2214	0.479341	0.468233	0.0572498
59.2144	0.479166	0.470514	0.0572497
59.214	0.470647	0.470218	0.0571978
59.2128	0.476589	0.469096	0.0573263
59.2118	0.475449	0.469116	0.0571766
59.2105	0.477633	0.473744	0.0578155
59.2104	0.476467	0.471188	0.0573011
59.2102	0.474333	0.47079	0.0572608
59.2097	0.47489	0.470162	0.0573381
59.2096	0.473805	0.472667	0.0579439
59.2087	0.475066	0.471032	0.0577753
59.2087	0.475836	0.472724	0.0578209
59.2086	0.475085	0.471024	0.0576022
59.2085	0.475479	0.471428	0.0576214
59.2084	0.475231	0.471534	0.0577274
59.2083	0.475398	0.471975	0.057789
59.2083	0.475376	0.471879	0.057805
59.2083	0.47537	0.471883	0.057811
59.2083	0.475521	0.471932	0.0578101
59.2083	0.475534	0.471943	0.0578125
59.2083	0.475526	0.471937	0.0578092
59.2083	0.475518	0.471943	0.0578111
59.2083	0.475529	0.471947	0.0578111
59.2083	0.475525	0.471944	0.0578113
59.2083	0.475529	0.471945	0.0578111
59.2083	0.475529	0.471945	0.0578112
59.2083	0.475535	0.471946	0.0578111
5929.31	10	0.0001	10
330.24	0.001828	0.288442	0.234412
317.669	0.00628699	0.544369	3.59976
216.672	0.0282654	0.114623	0.0578118
210.096	1.18396	1.1058	0.0001
194.813	0.865309	1.94144	0.0588127
142.094	0.598843	3.37551	1.91623
129.895	2.06645	4.3681	1.71175
94.4178	0.411807	0.754664	0.222037
61.1623	0.563946	0.485673	0.0517546
59.8327	0.508428	0.51254	0.0610881
59.7716	0.477013	0.468807	0.0501306
59.7439	0.452233	0.486373	0.0656937
59.6493	0.456141	0.46868	0.0515605
59.2944	0.490936	0.483979	0.0581636
59.2474	0.461658	0.46465	0.0563773
59.2257	0.477518	0.472264	0.0591248
59.2229	0.47048	0.471769	0.0587728
59.2197	0.473614	0.470831	0.0586564
59.2143	0.475217	0.46812	0.0570542
59.2111	0.473213	0.469221	0.0575043
59.2106	0.476749	0.471308	0.0580796
59.2088	0.474539	0.472109	0.0579784
59.2087	0.475351	0.472548	0.0580659
59.2087	0.47541	0.472689	0.0580291
59.2084	0.475833	0.471713	0.057821
59.2084	0.475544	0.472303	0.0578108
59.2083	0.47533	0.471902	0.0578246
59.2083	0.475497	0.472044	0.0578287
59.2083	0.475415	0.47184	0.0577898
59.2083	0.475544	0.47198	0.0578281
59.2083	0.475465	0.471921	0.0578051
59.2083	0.475493	0.471965	0.0578125
59.2083	0.475517	0.471937	0.0578113
59.2083	0.475523	0.47195	0.0578116
59.2083	0.475525	0.471948	0.0578111
59.2083	0.475525	0.471943	0.0578109
59.2083	0.475525	0.471944	0.0578112
59.2083	0.475524	0.471943	0.05781
5929.31	10	0.0001	10
5553.31	6.79714	0.095539	6.64328
2882.38	0.093773	0.00305776	0.000861455
333.049	0.000190386	0.00024007	0.00361467
302.816	0.00361114	0.117415	2.14589
234.868	6.7527	1.16496	0.00988905
234.404	0.0172728	0.160019	9.0422
129.724	2.08913	6.03618	2.34879
129.634	1.76011	5.6813	2.81945
129.439	2.13944	5.47512	2.20563
129.411	1.61622	4.93558	2.50994
128.137	1.03971	3.63357	2.20874
124.732	1.62083	3.7965	1.28922
124.526	0.656434	2.12672	1.13054
124.346	1.74233	3.84974	1.1931
122.142	0.540573	1.67121	0.804615
117.961	0.779163	1.30259	0.465552
101.758	0.610996	1.0851	0.314876
74.509	0.690313	0.757206	0.104961
71.9475	0.519196	0.529543	0.110676
67.2486	0.705919	0.592699	0.0747719
62.1168	0.386932	0.485358	0.0683845
60.2814	0.478416	0.42663	0.0481624
60.2428	0.475162	0.515652	0.0720506
59.6743	0.456486	0.478827	0.0651203
59.6575	0.456576	0.487763	0.056334
59.268	0.465052	0.465474	0.0586632
59.2183	0.478717	0.471114	0.0584461
59.215	0.479772	0.470815	0.0578532
59.2136	0.478679	0.470413	0.0572574
59.213	0.472166	0.468737	0.0575799
59.2105	0.472656	0.471451	0.0575079
59.2101	0.473375	0.471339	0.0574288
59.2098	0.476915	0.47152	0.0574501
59.209	0.47387	0.472111	0.0578401
59.2088	0.475099	0.471783	0.0579984
59.2087	0.474893	0.471292	0.0575675
59.2087	0.474783	0.472313	0.0577998
59.2085	0.475577	0.471412	0.0576438
59.2084	0.47583	0.471878	0.0578312
59.2083	0.475424	0.471732	0.0577826
59.2083	0.475527	0.472016	0.0577907
59.2083	0.475522	0.471914	0.0578314
59.2083	0.475553	0.47189	0.0578112
59.2083	0.475556	0.471981	0.0578026
59.2083	0.475575	0.471957	0.0578141
59.2083	0.475519	0.471936	0.0578133
59.2083	0.475535	0.471953	0.0578125
59.2083	0.475534	0.47195	0.0578119
59.2083	0.475534	0.471947	0.057811
59.2083	0.475532	0.471949	0.0578113
59.2083	0.47553	0.47195	0.0578118
59.2083	0.475528	0.471948	0.0578115
59.2083	0.475529	0.471949	0.0578116
59.2083	0.475529	0.471948	0.0578115
59.2083	0.47553	0.471948	0.0578114
59.2083	0.475528	0.471947	0.0578115
59.2083	0.475529	0.471947	0.0578112
59.2083	0.475527	0.471947	0.0578116
5929.31	10	0.0001	10
3512.98	0.354921	0.0267801	0.23183
324.338	0.147075	8.86955	0.000116781
319.77	0.00263926	0.190949	6.72863
309.69	0.00518755	0.250217	0.000252671
303.118	0.017028	0.807195	0.0115873
301.596	1.02886	9.67505	0.0912617
298.034	0.00529032	0.0145329	9.44198
196.577	4.11522	0.79645	0.230645
173.334	0.502985	0.200458	0.0001
158.766	0.729683	1.83447	0.121827
68.7118	0.394911	0.562747	0.102603
63.8825	0.36375	0.449816	0.0695369
63.1024	0.410507	0.509134	0.0807269
60.4115	0.41126	0.430007	0.0557159
60.1823	0.487053	0.430765	0.0501339
59.9663	0.515064	0.510044	0.0695483
59.4819	0.454323	0.479317	0.0560606
59.396	0.482218	0.494998	0.0628994
59.3138	0.477345	0.484029	0.0575752
59.2843	0.481264	0.462404	0.0549756
59.2683	0.474207	0.473518	0.0557242
59.2647	0.475791	0.460683	0.0555467
59.2155	0.475378	0.47495	0.0577583
59.2096	0.473708	0.471252	0.05745
59.2086	0.476052	0.47176	0.0576537
59.2085	0.47477	0.472142	0.0578386
59.2085	0.475959	0.472531	0.0578459
59.2085	0.476224	0.471915	0.0577708
59.2084	0.475808	0.472512	0.0578862
59.2084	0.475164	0.47166	0.057805
59.2083	0.475655	0.471941	0.0578244
59.2083	0.475484	0.47194	0.057822
59.2083	0.475481	0.471946	0.0578096
59.2083	0.475484	0.471945	0.057814
59.2083	0.47552	0.471963	0.0578178
59.2083	0.475518	0.47196	0.0578117
59.2083	0.475533	0.471962	0.057813
59.2083	0.475537	0.47196	0.0578149
59.2083	0.475542	0.47196	0.057813
59.2083	0.475538	0.47195	0.0578121
59.2083	0.475526	0.47195	0.0578109
59.2083	0.475532	0.471944	0.0578109
59.2083	0.475524	0.471945	0.0578102
59.2083	0.475525	0.471921	0.0578096
59.2083	0.475524	0.47193	0.0578102
59.2083	0.475524	0.471931	0.0578107
5929.31	10	0.0001	10
339.255	7.66543	6.94477	0.000517949
322.926	0.00323633	0.00119796	0.0744178
274.433	0.0150649	0.383618	0.437444
138.452	0.480661	3.03547	8.76788
112.816	4.15477	1.90533	0.385334
110.259	0.795059	0.38051	0.0107236
109.981	0.477297	0.4574	0.0001
103.585	0.873717	1.22312	0.162129
90.001	0.75665	0.983815	0.131316
82.3703	0.635532	0.870021	0.110436
63.1433	0.470032	0.458067	0.0378452
59.8673	0.517921	0.512674	0.0614745
59.7756	0.491801	0.513637	0.0628741
59.6442	0.478929	0.501497	0.0591841
59.5329	0.513135	0.498712	0.0618531
59.3736	0.497194	0.472286	0.0551978
59.2499	0.48759	0.481825	0.0598332
59.2325	0.483731	0.473978	0.0570052
59.2265	0.472541	0.476156	0.0593064
59.2164	0.480248	0.471254	0.0572053
59.2158	0.478316	0.471705	0.057011
59.214	0.477735	0.469288	0.0573497
59.2098	0.476136	0.473913	0.0582559
59.2094	0.476659	0.472875	0.0582259
59.2091	0.476946	0.472894	0.0577956
59.2089	0.475981	0.473039	0.0581059
59.2088	0.476776	0.472859	0.0578437
59.2088	0.4763	0.472563	0.058081
59.2087	0.476249	0.472778	0.0580707
59.2086	0.476415	0.472115	0.0579376
59.2086	0.475729	0.472748	0.0579182
59.2085	0.475823	0.472687	0.0579559
59.2083	0.475456	0.47185	0.0577628
59.2083	0.475464	0.471866	0.0577955
59.2083	0.475574	0.471962	0.0578216
59.2083	0.475515	0.471964	0.0578137
59.2083	0.475504	0.471936	0.0578084
59.2083	0.475544	0.471959	0.0578141
59.2083	0.475533	0.47195	0.057814
59.2083	0.475539	0.471957	0.0578139
59.2083	0.475518	0.471951	0.0578134
59.2083	0.475535	0.471956	0.0578124
59.2083	0.475527	0.471939	0.0578086
59.2083	0.475534	0.471953	0.0578122
59.2083	0.475524	0.471947	0.0578121
59.2083	0.475528	0.471947	0.0578117
59.2083	0.475526	0.471947	0.057811
59.2083	0.47553	0.471946	0.0578112
59.2083	0.475527	0.471944	0.0578109
59.2083	0.475527	0.471946	0.0578111
59.2083	0.475528	0.471945	0.0578108
59.2083	0.475528	0.471945	0.057811
59.2083	0.475526	0.471944	0.0578104
59.2083	0.475527	0.471943	0.0578104
59.2083	0.475526	0.471944	0.0578104
5929.31	10	0.0001	10
5585.4	1.25497	0.000129142	0.000332654
5541.76	1.10292	0.000917632	0.230527
339.886	0.00239354	2.87419	0.169296
124.172	0.6722	0.537236	0.000232006
123.969	0.371992	0.589417	0.0001
89.6834	0.199186	0.439639	0.0694439
64.6891	0.333165	0.42696	0.0434429
61.5699	0.479405	0.550696	0.0794774
59.3188	0.451413	0.462453	0.0568485
59.2582	0.478116	0.476106	0.060613
59.2212	0.483329	0.472691	0.0576027
59.2132	0.477998	0.475638	0.0586125
59.2128	0.477824	0.475589	0.0583077
59.2126	0.478157	0.475452	0.0585374
59.209	0.47622	0.471745	0.0575443
59.209	0.476639	0.471799	0.0579582
59.2089	0.474526	0.471991	0.0576573
59.2085	0.475795	0.471836	0.057891
59.2084	0.475515	0.471671	0.0577215
59.2084	0.475222	0.471869	0.0578294
59.2083	0.475801	0.472156	0.0578284
59.2083	0.475538	0.471916	0.0578066
59.2083	0.475543	0.471965	0.0578104
59.2083	0.47549	0.471938	0.0578106
59.2083	0.475504	0.471939	0.0578097
59.2083	0.475505	0.47194	0.0578105
59.2083	0.475518	0.47194	0.0578094
59.2083	0.475519	0.471942	0.05781
59.2083	0.475533	0.471947	0.057811
59.2083	0.475529	0.471947	0.057811
59.2083	0.47553	0.471947	0.0578112
59.2083	0.47553	0.471947	0.0578113
59.2083	0.47553	0.471947	0.0578108
5929.31	10	0.0001	10
333.223	0.00335155	0.838096	0.000169833
199.736	0.0736698	0.141865	0.0505235
130.776	0.617793	0.709746	0.005129
102.456	0.621516	0.452151	0.00682144
94.6854	0.467642	0.816271	0.236651
87.2821	0.53197	0.864232	0.0900083
79.5049	0.260586	0.438937	0.0866244
69.5419	0.672609	0.656514	0.105759
63.776	0.529852	0.583708	0.0931857
61.5718	0.464106	0.494414	0.0778085
61.5238	0.564177	0.534108	0.0770619
61.3715	0.572049	0.527765	0.0741997
61.2571	0.493883	0.553646	0.0764558
61.1556	0.561439	0.493482	0.0698331
60.4818	0.515277	0.531713	0.0625692
59.9995	0.5359	0.495658	0.0657868
59.8301	0.489238	0.495888	0.0550445
59.7276	0.50079	0.513548	0.0645526
59.5927	0.480617	0.482978	0.0538306
59.4309	0.45073	0.462254	0.0596263
59.4278	0.470577	0.493749	0.0620084
59.2687	0.479391	0.484308	0.0608675
59.2554	0.491217	0.474802	0.0585982
59.2426	0.481126	0.468578	0.0559022
59.2275	0.471968	0.474256	0.0593299
59.2232	0.476409	0.46676	0.0564633
59.2201	0.471758	0.472788	0.0588453
59.2118	0.471973	0.469343	0.0572015
59.209	0.476259	0.473257	0.058139
59.2086	0.474323	0.471261	0.0577306
59.2086	0.474873	0.47115	0.0576426
59.2085	0.474835	0.472113	0.0578967
59.2085	0.475717	0.471486	0.0577504
59.2084	0.475179	0.471665	0.0577759
59.2084	0.475861	0.471983	0.0578356
59.2083	0.47565	0.471938	0.0577795
59.2083	0.475517	0.471931	0.0578097
59.2083	0.475521	0.471946	0.0578092
59.2083	0.475526	0.471945	0.0578093
5929.31	10	0.0001	10
876.404	0.9831	0.0600015	0.00101105
206.772	0.204098	1.20835	0.0119818
167.469	0.187566	0.706616	0.00183266
149.456	0.144608	0.764811	1.35669
128.773	0.207294	0.481474	0.00175063
87.9435	0.65415	0.980473	0.141574
83.7803	0.441637	0.76008	0.177016
83.0598	0.624982	0.762209	0.175093
65.6406	0.597781	0.629062	0.0943043
60.9863	0.55224	0.494815	0.0522037
60.9436	0.468334	0.517153	0.0768387
60.8466	0.553781	0.487626	0.052221
60.7731	0.50957	0.462512	0.066581
60.3436	0.531446	0.506515	0.056029
59.9436	0.526511	0.469428	0.0608786
59.8462	0.528287	0.504828	0.0602437
59.6785	0.528076	0.493466	0.0613123
59.3774	0.480775	0.494264	0.0615456
59.2379	0.476826	0.479752	0.0582926
59.2265	0.484346	0.477114	0.0581418
59.2154	0.472185	0.473307	0.0575809
59.2149	0.471937	0.47047	0.0569544
59.2117	0.478566	0.472337	0.0582449
59.2114	0.478843	0.471529	0.0576015
59.2111	0.475661	0.470502	0.0571414
59.2091	0.476652	0.471694	0.0575725
59.2087	0.475706	0.472014	0.0580031
59.2087	0.476874	0.472279	0.0578373
59.2085	0.47591	0.471802	0.057893
59.2085	0.476254	0.472491	0.0579361
59.2084	0.476065	0.472489	0.0578641
59.2083	0.475653	0.471912	0.0577816
59.2083	0.475569	0.47187	0.0578209
59.2083	0.475502	0.471859	0.0578023
59.2083	0.475583	0.471985	0.0578244
59.2083	0.475483	0.471954	0.0578083
59.2083	0.475493	0.471919	0.057803
59.2083	0.475585	0.471973	0.0578124
59.2083	0.475504	0.471933	0.0578028
59.2083	0.475557	0.471965	0.0578129
59.2083	0.475535	0.471942	0.0578131
59.2083	0.475546	0.471958	0.0578132
59.2083	0.475556	0.471962	0.0578086
59.2083	0.475528	0.471947	0.0578109
59.2083	0.475526	0.471944	0.0578109
5929.31	10	0.0001	10
331.469	0.000851908	0.109442	0.0153548
182.663	0.609828	1.29653	0.0137491
109.259	0.243691	0.428107	0.00428249
107.893	0.400128	0.331315	0.0001
73.4152	0.577245	0.501291	0.0295523
71.797	0.643883	0.591712	0.0480718
65.6901	0.432831	0.481081	0.0365417
64.5202	0.340613	0.470061	0.0576706
60.8146	0.399936	0.416984	0.0520408
60.7827	0.509987	0.51248	0.053885
59.3999	0.457943	0.448591	0.0538817
59.3424	0.454701	0.454722	0.0541477
59.3314	0.478683	0.46787	0.0538816
59.3134	0.456302	0.457124	0.0546399
59.2889	0.457377	0.461245	0.0571805
59.2799	0.457392	0.460923	0.05578
59.272	0.457217	0.463804	0.0567977
59.2433	0.485948	0.481576	0.0592028
59.2394	0.465496	0.471954	0.0588035
59.2381	0.485246	0.480683	0.0594937
59.2242	0.479556	0.474277	0.0592895
59.222	0.478096	0.475872	0.0593887
59.2214	0.480205	0.471003	0.0584052
59.2125	0.477922	0.470026	0.0573527
59.2105	0.478604	0.474	0.0581843
59.2102	0.475362	0.473962	0.0582625
59.2093	0.476154	0.47317	0.0577994
59.2085	0.474766	0.47211	0.0578837
59.2084	0.474863	0.471462	0.0577232
59.2084	0.475464	0.471665	0.057687
59.2084	0.475363	0.471621	0.0577355
59.2084	0.475163	0.471772	0.0578099
59.2084	0.475295	0.47181	0.0577546
59.2084	0.475536	0.471711	0.05777
59.2083	0.47534	0.471807	0.0577856
59.2083	0.475603	0.471882	0.0577992
59.2083	0.475612	0.471975	0.0578105
59.2083	0.475497	0.471914	0.0578136
59.2083	0.475521	0.471932	0.057811
59.2083	0.475536	0.471948	0.0578105
5929.31	10	0.0001	10
315.023	0.00267403	0.000203698	0.616526
228.169	0.293217	1.62482	0.000200738
132.276	1.91659	2.77074	1.01998
113.33	2.81443	2.07779	0.355583
108.925	0.549378	1.36305	0.389271
71.3585	0.403658	0.650272	0.0882835
67.8833	0.654057	0.625939	0.0694347
63.6013	0.523677	0.602128	0.0746756
62.337	0.490019	0.519703	0.0843087
61.7659	0.601127	0.530179	0.0659616
61.3382	0.460837	0.537496	0.077131
60.3494	0.523192	0.50684	0.0719134
60.0488	0.465736	0.48682	0.0693324
59.3593	0.483056	0.482475	0.063024
59.3574	0.475052	0.460998	0.0589885
59.2385	0.465237	0.465249	0.0575474
59.2215	0.47556	0.472743	0.0568268
59.2166	0.481253	0.474089	0.0586133
59.2153	0.472628	0.469223	0.0580071
59.2149	0.475091	0.475403	0.0587559
59.2092	0.475975	0.470856	0.0577623
59.2085	0.474956	0.472056	0.0579117
59.2084	0.475092	0.472011	0.0577856
59.2084	0.475527	0.47198	0.0577593
59.2084	0.475882	0.472002	0.0578203
59.2083	0.475285	0.471952	0.0577908
59.2083	0.475606	0.471872	0.0577893
59.2083	0.475617	0.471912	0.0577924
59.2083	0.475629	0.471915	0.0577958
59.2083	0.475437	0.471876	0.0578062
59.2083	0.475487	0.471884	0.0577925
59.2083	0.475531	0.471965	0.0578015
59.2083	0.475512	0.471967	0.0578087
59.2083	0.475533	0.471948	0.0578136
59.2083	0.47544	0.47189	0.0577875
59.2083	0.475438	0.4719	0.0578017
59.2083	0.475534	0.47195	0.0578117
59.2083	0.47552	0.471945	0.0578111
5929.31	10	0.0001	10
4326	2.74299	0.00583376	0.00868404
295.567	7.59569	0.296689	0.00020724
159.264	1.20933	0.92397	0.0280112
67.9251	0.660108	0.519437	0.045553
67.4464	0.708158	0.57867	0.0840554
60.8815	0.52842	0.458871	0.0469051
59.8312	0.441095	0.487358	0.0576007
59.2813	0.489047	0.46835	0.0559221
59.2426	0.465562	0.466568	0.0558068
59.2315	0.481394	0.479412	0.0597353
59.2267	0.469788	0.475406	0.0582251
59.214	0.480918	0.472922	0.0580709
59.2091	0.476572	0.473472	0.0580242
59.2085	0.476189	0.472253	0.0579455
59.2085	0.47636	0.4724	0.0579094
59.2084	0.475984	0.472221	0.0579061
59.2083	0.475448	0.471751	0.0577768
59.2083	0.47567	0.471937	0.0578057
59.2083	0.475644	0.471929	0.057818
59.2083	0.475593	0.471978	0.0578148
59.2083	0.475533	0.471989	0.0578203
59.2083	0.475556	0.471972	0.0578132
59.2083	0.47553	0.471938	0.0578089
59.2083	0.475535	0.47195	0.0578118
59.2083	0.475567	0.471944	0.0578121
59.2083	0.475558	0.471905	0.0578106
59.2083	0.475525	0.471945	0.057811
59.2083	0.475525	0.471945	0.0578111
5929.31	10	0.0001	10
312.802	0.831099	8.15511	0.00328326
299.961	0.00184935	0.00283753	0.000743147
142.046	0.162526	0.170973	0.00165553
134.223	0.180651	0.188981	0.0001
104.796	0.165904	0.45606	0.0861113
88.2771	0.292533	0.31302	0.00917763
84.9832	0.216497	0.36397	0.0236296
70.04	0.365256	0.448722	0.0293184
59.2457	0.467683	0.462056	0.0567771
59.2286	0.469203	0.470824	0.0565741
59.2172	0.469141	0.471638	0.0577307
59.2127	0.472133	0.472643	0.057664
59.2103	0.474388	0.472306	0.0582639
59.2088	0.475665	0.471461	0.0578991
59.2087	0.476632	0.472835	0.057891
59.2086	0.476186	0.471665	0.0578378
59.2085	0.474647	0.471911	0.0577399
59.2084	0.475166	0.471907	0.0577767
59.2083	0.475212	0.471941	0.0578179
59.2083	0.475794	0.472054	0.0578222
59.2083	0.475403	0.471898	0.0578063
