Time	IR_beta_pY1146	IRbetaPercent	InsulinPercent
2	1.64237	53	37
2	1.67336	54	37
2	1.70435	55	37
2	1.73534	56	37
2	1.76633	57	37
2	1.79731	58	37
2	1.8283	59	37
2	1.85929	60	37
2	1.89028	61	37
2	1.92127	62	37
2	1.95226	63	37
2	1.98324	64	37
2	2.01423	65	37
2	2.04522	66	37
2	2.07621	67	37
2	2.1072	68	37
2	2.13818	69	37
2	2.16917	70	37
2	2.20016	71	37
2	2.23115	72	37
2	2.26214	73	37
2	2.29313	74	37
2	2.32411	75	37
2	2.3551	76	37
2	2.38609	77	37
2	2.41708	78	37
2	2.44807	79	37
2	2.47905	80	37
2	2.51004	81	37
2	2.54103	82	37
2	2.57202	83	37
2	2.60301	84	37
2	2.634	85	37
2	2.66498	86	37
2	2.69597	87	37
2	2.72696	88	37
2	2.75795	89	37
2	2.78894	90	37
2	2.81992	91	37
2	2.85091	92	37
2	2.8819	93	37
2	2.91289	94	37
2	2.94388	95	37
2	2.97487	96	37
2	3.00585	97	37
2	3.03684	98	37
2	3.06783	99	37
2	3.09882	100	37
2	0	0	38
2	0.0316617	1	38
2	0.0633233	2	38
2	0.094985	3	38
2	0.126647	4	38
2	0.158308	5	38
2	0.18997	6	38
2	0.221632	7	38
2	0.253293	8	38
2	0.284955	9	38
2	0.316617	10	38
2	0.348278	11	38
2	0.37994	12	38
2	0.411602	13	38
2	0.443263	14	38
2	0.474925	15	38
2	0.506586	16	38
2	0.538248	17	38
2	0.56991	18	38
2	0.601571	19	38
2	0.633233	20	38
2	0.664895	21	38
2	0.696556	22	38
2	0.728218	23	38
2	0.75988	24	38
2	0.791541	25	38
2	0.823203	26	38
2	0.854865	27	38
2	0.886526	28	38
2	0.918188	29	38
2	0.94985	30	38
2	0.981511	31	38
2	1.01317	32	38
2	1.04483	33	38
2	1.0765	34	38
2	1.10816	35	38
2	1.13982	36	38
2	1.17148	37	38
2	1.20314	38	38
2	1.2348	39	38
2	1.26647	40	38
2	1.29813	41	38
2	1.32979	42	38
2	1.36145	43	38
2	1.39311	44	38
2	1.42477	45	38
2	1.45644	46	38
2	1.4881	47	38
2	1.51976	48	38
2	1.55142	49	38
2	1.58308	50	38
2	1.61474	51	38
2	1.64641	52	38
2	1.67807	53	38
2	1.70973	54	38
2	1.74139	55	38
2	1.77305	56	38
2	1.80471	57	38
2	1.83638	58	38
2	1.86804	59	38
2	1.8997	60	38
2	1.93136	61	38
2	1.96302	62	38
2	1.99468	63	38
2	2.02635	64	38
2	2.05801	65	38
2	2.08967	66	38
2	2.12133	67	38
2	2.15299	68	38
2	2.18465	69	38
2	2.21632	70	38
2	2.24798	71	38
2	2.27964	72	38
2	2.3113	73	38
2	2.34296	74	38
2	2.37462	75	38
2	2.40629	76	38
2	2.43795	77	38
2	2.46961	78	38
2	2.50127	79	38
2	2.53293	80	38
2	2.56459	81	38
2	2.59626	82	38
2	2.62792	83	38
2	2.65958	84	38
2	2.69124	85	38
2	2.7229	86	38
2	2.75456	87	38
2	2.78623	88	38
2	2.81789	89	38
2	2.84955	90	38
2	2.88121	91	38
2	2.91287	92	38
2	2.94453	93	38
2	2.9762	94	38
2	3.00786	95	38
2	3.03952	96	38
2	3.07118	97	38
2	3.10284	98	38
2	3.1345	99	38
2	3.16617	100	38
2	0	0	39
2	0.0323276	1	39
2	0.0646552	2	39
2	0.0969828	3	39
2	0.12931	4	39
2	0.161638	5	39
2	0.193966	6	39
2	0.226293	7	39
2	0.258621	8	39
2	0.290948	9	39
2	0.323276	10	39
2	0.355604	11	39
2	0.387931	12	39
2	0.420259	13	39
2	0.452587	14	39
2	0.484914	15	39
2	0.517242	16	39
2	0.549569	17	39
2	0.581897	18	39
2	0.614225	19	39
2	0.646552	20	39
2	0.67888	21	39
2	0.711207	22	39
2	0.743535	23	39
2	0.775863	24	39
2	0.80819	25	39
2	0.840518	26	39
2	0.872845	27	39
2	0.905173	28	39
2	0.937501	29	39
2	0.969828	30	39
2	1.00216	31	39
2	1.03448	32	39
2	1.06681	33	39
2	1.09914	34	39
2	1.13147	35	39
2	1.16379	36	39
2	1.19612	37	39
2	1.22845	38	39
2	1.26078	39	39
2	1.2931	40	39
2	1.32543	41	39
2	1.35776	42	39
2	1.39009	43	39
2	1.42241	44	39
2	1.45474	45	39
2	1.48707	46	39
2	1.5194	47	39
2	1.55173	48	39
2	1.58405	49	39
2	1.61638	50	39
2	1.64871	51	39
2	1.68104	52	39
2	1.71336	53	39
2	1.74569	54	39
2	1.77802	55	39
2	1.81035	56	39
2	1.84267	57	39
2	1.875	58	39
2	1.90733	59	39
2	1.93966	60	39
2	1.97198	61	39
2	2.00431	62	39
2	2.03664	63	39
2	2.06897	64	39
2	2.10129	65	39
2	2.13362	66	39
2	2.16595	67	39
2	2.19828	68	39
2	2.2306	69	39
2	2.26293	70	39
2	2.29526	71	39
2	2.32759	72	39
2	2.35992	73	39
2	2.39224	74	39
2	2.42457	75	39
2	2.4569	76	39
2	2.48923	77	39
2	2.52155	78	39
2	2.55388	79	39
2	2.58621	80	39
2	2.61854	81	39
2	2.65086	82	39
2	2.68319	83	39
2	2.71552	84	39
2	2.74785	85	39
2	2.78017	86	39
2	2.8125	87	39
2	2.84483	88	39
2	2.87716	89	39
2	2.90948	90	39
2	2.94181	91	39
2	2.97414	92	39
2	3.00647	93	39
2	3.0388	94	39
2	3.07112	95	39
2	3.10345	96	39
2	3.13578	97	39
2	3.16811	98	39
2	3.20043	99	39
2	3.23276	100	39
2	0	0	40
2	0.0329861	1	40
2	0.0659722	2	40
2	0.0989583	3	40
2	0.131944	4	40
2	0.164931	5	40
2	0.197917	6	40
2	0.230903	7	40
2	0.263889	8	40
2	0.296875	9	40
2	0.329861	10	40
2	0.362847	11	40
2	0.395833	12	40
2	0.428819	13	40
2	0.461806	14	40
2	0.494792	15	40
2	0.527778	16	40
2	0.560764	17	40
2	0.59375	18	40
2	0.626736	19	40
2	0.659722	20	40
2	0.692708	21	40
2	0.725694	22	40
2	0.758681	23	40
2	0.791667	24	40
2	0.824653	25	40
2	0.857639	26	40
2	0.890625	27	40
2	0.923611	28	40
2	0.956597	29	40
2	0.989583	30	40
2	1.02257	31	40
2	1.05556	32	40
2	1.08854	33	40
2	1.12153	34	40
2	1.15451	35	40
2	1.1875	36	40
2	1.22049	37	40
2	1.25347	38	40
2	1.28646	39	40
2	1.31944	40	40
2	1.35243	41	40
2	1.38542	42	40
2	1.4184	43	40
2	1.45139	44	40
2	1.48438	45	40
2	1.51736	46	40
2	1.55035	47	40
2	1.58333	48	40
2	1.61632	49	40
2	1.64931	50	40
2	1.68229	51	40
2	1.71528	52	40
2	1.74826	53	40
2	1.78125	54	40
2	1.81424	55	40
2	1.84722	56	40
2	1.88021	57	40
2	1.91319	58	40
2	1.94618	59	40
2	1.97917	60	40
2	2.01215	61	40
2	2.04514	62	40
2	2.07813	63	40
2	2.11111	64	40
2	2.1441	65	40
2	2.17708	66	40
2	2.21007	67	40
2	2.24306	68	40
2	2.27604	69	40
2	2.30903	70	40
2	2.34201	71	40
2	2.375	72	40
2	2.40799	73	40
2	2.44097	74	40
2	2.47396	75	40
2	2.50694	76	40
2	2.53993	77	40
2	2.57292	78	40
2	2.6059	79	40
2	2.63889	80	40
2	2.67188	81	40
2	2.70486	82	40
2	2.73785	83	40
2	2.77083	84	40
2	2.80382	85	40
2	2.83681	86	40
2	2.86979	87	40
2	2.90278	88	40
2	2.93576	89	40
2	2.96875	90	40
2	3.00174	91	40
2	3.03472	92	40
2	3.06771	93	40
2	3.10069	94	40
2	3.13368	95	40
2	3.16667	96	40
2	3.19965	97	40
2	3.23264	98	40
2	3.26563	99	40
2	3.29861	100	40
2	0	0	41
2	0.0336373	1	41
2	0.0672745	2	41
2	0.100912	3	41
2	0.134549	4	41
2	0.168186	5	41
2	0.201824	6	41
2	0.235461	7	41
2	0.269098	8	41
2	0.302735	9	41
2	0.336373	10	41
2	0.37001	11	41
2	0.403647	12	41
2	0.437284	13	41
2	0.470922	14	41
2	0.504559	15	41
2	0.538196	16	41
2	0.571833	17	41
2	0.605471	18	41
2	0.639108	19	41
2	0.672745	20	41
2	0.706382	21	41
2	0.74002	22	41
2	0.773657	23	41
2	0.807294	24	41
2	0.840931	25	41
2	0.874569	26	41
2	0.908206	27	41
2	0.941843	28	41
2	0.97548	29	41
2	1.00912	30	41
2	1.04275	31	41
2	1.07639	32	41
2	1.11003	33	41
2	1.14367	34	41
2	1.1773	35	41
2	1.21094	36	41
2	1.24458	37	41
2	1.27822	38	41
2	1.31185	39	41
2	1.34549	40	41
2	1.37913	41	41
2	1.41276	42	41
2	1.4464	43	41
2	1.48004	44	41
2	1.51368	45	41
2	1.54731	46	41
2	1.58095	47	41
2	1.61459	48	41
2	1.64823	49	41
2	1.68186	50	41
2	1.7155	51	41
2	1.74914	52	41
2	1.78277	53	41
2	1.81641	54	41
2	1.85005	55	41
2	1.88369	56	41
2	1.91732	57	41
2	1.95096	58	41
2	1.9846	59	41
2	2.01824	60	41
2	2.05187	61	41
2	2.08551	62	41
2	2.11915	63	41
2	2.15278	64	41
2	2.18642	65	41
2	2.22006	66	41
2	2.2537	67	41
2	2.28733	68	41
2	2.32097	69	41
2	2.35461	70	41
2	2.38824	71	41
2	2.42188	72	41
2	2.45552	73	41
2	2.48916	74	41
2	2.52279	75	41
2	2.55643	76	41
2	2.59007	77	41
2	2.62371	78	41
2	2.65734	79	41
2	2.69098	80	41
2	2.72462	81	41
2	2.75825	82	41
2	2.79189	83	41
2	2.82553	84	41
2	2.85917	85	41
2	2.8928	86	41
2	2.92644	87	41
2	2.96008	88	41
2	2.99372	89	41
2	3.02735	90	41
2	3.06099	91	41
2	3.09463	92	41
2	3.12826	93	41
2	3.1619	94	41
2	3.19554	95	41
2	3.22918	96	41
2	3.26281	97	41
2	3.29645	98	41
2	3.33009	99	41
2	3.36373	100	41
2	0	0	42
2	0.0342811	1	42
2	0.0685622	2	42
2	0.102843	3	42
2	0.137124	4	42
2	0.171405	5	42
2	0.205687	6	42
2	0.239968	7	42
2	0.274249	8	42
2	0.30853	9	42
2	0.342811	10	42
2	0.377092	11	42
2	0.411373	12	42
2	0.445654	13	42
2	0.479935	14	42
2	0.514216	15	42
2	0.548497	16	42
2	0.582779	17	42
2	0.61706	18	42
2	0.651341	19	42
2	0.685622	20	42
2	0.719903	21	42
2	0.754184	22	42
2	0.788465	23	42
2	0.822746	24	42
2	0.857027	25	42
2	0.891308	26	42
2	0.92559	27	42
2	0.959871	28	42
2	0.994152	29	42
2	1.02843	30	42
2	1.06271	31	42
2	1.09699	32	42
2	1.13128	33	42
2	1.16556	34	42
2	1.19984	35	42
2	1.23412	36	42
2	1.2684	37	42
2	1.30268	38	42
2	1.33696	39	42
2	1.37124	40	42
2	1.40552	41	42
2	1.43981	42	42
2	1.47409	43	42
2	1.50837	44	42
2	1.54265	45	42
2	1.57693	46	42
2	1.61121	47	42
2	1.64549	48	42
2	1.67977	49	42
2	1.71405	50	42
2	1.74834	51	42
2	1.78262	52	42
2	1.8169	53	42
2	1.85118	54	42
2	1.88546	55	42
2	1.91974	56	42
2	1.95402	57	42
2	1.9883	58	42
2	2.02258	59	42
2	2.05687	60	42
2	2.09115	61	42
2	2.12543	62	42
2	2.15971	63	42
2	2.19399	64	42
2	2.22827	65	42
2	2.26255	66	42
2	2.29683	67	42
2	2.33111	68	42
2	2.3654	69	42
2	2.39968	70	42
2	2.43396	71	42
2	2.46824	72	42
2	2.50252	73	42
2	2.5368	74	42
2	2.57108	75	42
2	2.60536	76	42
2	2.63964	77	42
2	2.67393	78	42
2	2.70821	79	42
2	2.74249	80	42
2	2.77677	81	42
2	2.81105	82	42
2	2.84533	83	42
2	2.87961	84	42
2	2.91389	85	42
2	2.94817	86	42
2	2.98246	87	42
2	3.01674	88	42
2	3.05102	89	42
2	3.0853	90	42
2	3.11958	91	42
2	3.15386	92	42
2	3.18814	93	42
2	3.22242	94	42
2	3.2567	95	42
2	3.29099	96	42
2	3.32527	97	42
2	3.35955	98	42
2	3.39383	99	42
2	3.42811	100	42
2	0	0	43
2	0.0349177	1	43
2	0.0698354	2	43
2	0.104753	3	43
2	0.139671	4	43
2	0.174589	5	43
2	0.209506	6	43
2	0.244424	7	43
2	0.279342	8	43
2	0.314259	9	43
2	0.349177	10	43
2	0.384095	11	43
2	0.419013	12	43
2	0.45393	13	43
2	0.488848	14	43
2	0.523766	15	43
2	0.558683	16	43
2	0.593601	17	43
2	0.628519	18	43
2	0.663437	19	43
2	0.698354	20	43
2	0.733272	21	43
2	0.76819	22	43
2	0.803108	23	43
2	0.838025	24	43
2	0.872943	25	43
2	0.907861	26	43
2	0.942778	27	43
2	0.977696	28	43
2	1.01261	29	43
2	1.04753	30	43
2	1.08245	31	43
2	1.11737	32	43
2	1.15228	33	43
2	1.1872	34	43
2	1.22212	35	43
2	1.25704	36	43
2	1.29196	37	43
2	1.32687	38	43
2	1.36179	39	43
2	1.39671	40	43
2	1.43163	41	43
2	1.46654	42	43
2	1.50146	43	43
2	1.53638	44	43
2	1.5713	45	43
2	1.60622	46	43
2	1.64113	47	43
2	1.67605	48	43
2	1.71097	49	43
2	1.74589	50	43
2	1.7808	51	43
2	1.81572	52	43
2	1.85064	53	43
2	1.88556	54	43
2	1.92047	55	43
2	1.95539	56	43
2	1.99031	57	43
2	2.02523	58	43
2	2.06015	59	43
2	2.09506	60	43
2	2.12998	61	43
2	2.1649	62	43
2	2.19982	63	43
2	2.23473	64	43
2	2.26965	65	43
2	2.30457	66	43
2	2.33949	67	43
2	2.3744	68	43
2	2.40932	69	43
2	2.44424	70	43
2	2.47916	71	43
2	2.51408	72	43
2	2.54899	73	43
2	2.58391	74	43
2	2.61883	75	43
2	2.65375	76	43
2	2.68866	77	43
2	2.72358	78	43
2	2.7585	79	43
2	2.79342	80	43
2	2.82834	81	43
2	2.86325	82	43
2	2.89817	83	43
2	2.93309	84	43
2	2.96801	85	43
2	3.00292	86	43
2	3.03784	87	43
2	3.07276	88	43
2	3.10768	89	43
2	3.14259	90	43
2	3.17751	91	43
2	3.21243	92	43
2	3.24735	93	43
2	3.28227	94	43
2	3.31718	95	43
2	3.3521	96	43
2	3.38702	97	43
2	3.42194	98	43
2	3.45685	99	43
2	3.49177	100	43
2	0	0	44
2	0.0355472	1	44
2	0.0710944	2	44
2	0.106642	3	44
2	0.142189	4	44
2	0.177736	5	44
2	0.213283	6	44
2	0.24883	7	44
2	0.284378	8	44
2	0.319925	9	44
2	0.355472	10	44
2	0.391019	11	44
2	0.426566	12	44
2	0.462114	13	44
2	0.497661	14	44
2	0.533208	15	44
2	0.568755	16	44
2	0.604302	17	44
2	0.63985	18	44
2	0.675397	19	44
2	0.710944	20	44
2	0.746491	21	44
2	0.782038	22	44
2	0.817586	23	44
2	0.853133	24	44
2	0.88868	25	44
2	0.924227	26	44
2	0.959774	27	44
2	0.995322	28	44
2	1.03087	29	44
2	1.06642	30	44
2	1.10196	31	44
2	1.13751	32	44
2	1.17306	33	44
2	1.2086	34	44
2	1.24415	35	44
2	1.2797	36	44
2	1.31525	37	44
2	1.35079	38	44
2	1.38634	39	44
2	1.42189	40	44
2	1.45744	41	44
2	1.49298	42	44
2	1.52853	43	44
2	1.56408	44	44
2	1.59962	45	44
2	1.63517	46	44
2	1.67072	47	44
2	1.70627	48	44
2	1.74181	49	44
2	1.77736	50	44
2	1.81291	51	44
2	1.84845	52	44
2	1.884	53	44
2	1.91955	54	44
2	1.9551	55	44
2	1.99064	56	44
2	2.02619	57	44
2	2.06174	58	44
2	2.09728	59	44
2	2.13283	60	44
2	2.16838	61	44
2	2.20393	62	44
2	2.23947	63	44
2	2.27502	64	44
2	2.31057	65	44
2	2.34612	66	44
2	2.38166	67	44
2	2.41721	68	44
2	2.45276	69	44
2	2.4883	70	44
2	2.52385	71	44
2	2.5594	72	44
2	2.59495	73	44
2	2.63049	74	44
2	2.66604	75	44
2	2.70159	76	44
2	2.73713	77	44
2	2.77268	78	44
2	2.80823	79	44
2	2.84378	80	44
2	2.87932	81	44
2	2.91487	82	44
2	2.95042	83	44
2	2.98596	84	44
2	3.02151	85	44
2	3.05706	86	44
2	3.09261	87	44
2	3.12815	88	44
2	3.1637	89	44
2	3.19925	90	44
2	3.2348	91	44
2	3.27034	92	44
2	3.30589	93	44
2	3.34144	94	44
2	3.37698	95	44
2	3.41253	96	44
2	3.44808	97	44
2	3.48363	98	44
2	3.51917	99	44
2	3.55472	100	44
2	0	0	45
2	0.0361696	1	45
2	0.0723392	2	45
2	0.108509	3	45
2	0.144678	4	45
2	0.180848	5	45
2	0.217018	6	45
2	0.253187	7	45
2	0.289357	8	45
2	0.325526	9	45
2	0.361696	10	45
2	0.397866	11	45
2	0.434035	12	45
2	0.470205	13	45
2	0.506375	14	45
2	0.542544	15	45
2	0.578714	16	45
2	0.614883	17	45
2	0.651053	18	45
2	0.687223	19	45
2	0.723392	20	45
2	0.759562	21	45
2	0.795731	22	45
2	0.831901	23	45
2	0.868071	24	45
2	0.90424	25	45
2	0.94041	26	45
2	0.976579	27	45
2	1.01275	28	45
2	1.04892	29	45
2	1.08509	30	45
2	1.12126	31	45
2	1.15743	32	45
2	1.1936	33	45
2	1.22977	34	45
2	1.26594	35	45
2	1.30211	36	45
2	1.33828	37	45
2	1.37445	38	45
2	1.41061	39	45
2	1.44678	40	45
2	1.48295	41	45
2	1.51912	42	45
2	1.55529	43	45
2	1.59146	44	45
2	1.62763	45	45
2	1.6638	46	45
2	1.69997	47	45
2	1.73614	48	45
2	1.77231	49	45
2	1.80848	50	45
2	1.84465	51	45
2	1.88082	52	45
2	1.91699	53	45
2	1.95316	54	45
2	1.98933	55	45
2	2.0255	56	45
2	2.06167	57	45
2	2.09784	58	45
2	2.13401	59	45
2	2.17018	60	45
2	2.20635	61	45
2	2.24252	62	45
2	2.27869	63	45
2	2.31485	64	45
2	2.35102	65	45
2	2.38719	66	45
2	2.42336	67	45
2	2.45953	68	45
2	2.4957	69	45
2	2.53187	70	45
2	2.56804	71	45
2	2.60421	72	45
2	2.64038	73	45
2	2.67655	74	45
2	2.71272	75	45
2	2.74889	76	45
2	2.78506	77	45
2	2.82123	78	45
2	2.8574	79	45
2	2.89357	80	45
2	2.92974	81	45
2	2.96591	82	45
2	3.00208	83	45
2	3.03825	84	45
2	3.07442	85	45
2	3.11059	86	45
2	3.14676	87	45
2	3.18293	88	45
2	3.2191	89	45
2	3.25526	90	45
2	3.29143	91	45
2	3.3276	92	45
2	3.36377	93	45
2	3.39994	94	45
2	3.43611	95	45
2	3.47228	96	45
2	3.50845	97	45
2	3.54462	98	45
2	3.58079	99	45
2	3.61696	100	45
2	0	0	46
2	0.036785	1	46
2	0.07357	2	46
2	0.110355	3	46
2	0.14714	4	46
2	0.183925	5	46
2	0.22071	6	46
2	0.257495	7	46
2	0.29428	8	46
2	0.331065	9	46
2	0.36785	10	46
2	0.404635	11	46
2	0.44142	12	46
2	0.478205	13	46
2	0.51499	14	46
2	0.551775	15	46
2	0.58856	16	46
2	0.625345	17	46
2	0.66213	18	46
2	0.698915	19	46
2	0.7357	20	46
2	0.772485	21	46
2	0.80927	22	46
2	0.846055	23	46
2	0.88284	24	46
2	0.919625	25	46
2	0.95641	26	46
2	0.993195	27	46
2	1.02998	28	46
2	1.06677	29	46
2	1.10355	30	46
2	1.14034	31	46
2	1.17712	32	46
2	1.21391	33	46
2	1.25069	34	46
2	1.28748	35	46
2	1.32426	36	46
2	1.36105	37	46
2	1.39783	38	46
2	1.43462	39	46
2	1.4714	40	46
2	1.50819	41	46
2	1.54497	42	46
2	1.58176	43	46
2	1.61854	44	46
2	1.65533	45	46
2	1.69211	46	46
2	1.7289	47	46
2	1.76568	48	46
2	1.80247	49	46
2	1.83925	50	46
2	1.87604	51	46
2	1.91282	52	46
2	1.94961	53	46
2	1.98639	54	46
2	2.02318	55	46
2	2.05996	56	46
2	2.09675	57	46
2	2.13353	58	46
2	2.17032	59	46
2	2.2071	60	46
2	2.24389	61	46
2	2.28067	62	46
2	2.31746	63	46
2	2.35424	64	46
2	2.39103	65	46
2	2.42781	66	46
2	2.4646	67	46
2	2.50138	68	46
2	2.53817	69	46
2	2.57495	70	46
2	2.61174	71	46
2	2.64852	72	46
2	2.68531	73	46
2	2.72209	74	46
2	2.75888	75	46
2	2.79566	76	46
2	2.83245	77	46
2	2.86923	78	46
2	2.90602	79	46
2	2.9428	80	46
2	2.97959	81	46
2	3.01637	82	46
2	3.05316	83	46
2	3.08994	84	46
2	3.12673	85	46
2	3.16351	86	46
2	3.2003	87	46
2	3.23708	88	46
2	3.27387	89	46
2	3.31065	90	46
2	3.34744	91	46
2	3.38422	92	46
2	3.42101	93	46
2	3.45779	94	46
2	3.49458	95	46
2	3.53136	96	46
2	3.56815	97	46
2	3.60493	98	46
2	3.64172	99	46
2	3.6785	100	46
2	0	0	47
2	0.0373935	1	47
2	0.074787	2	47
2	0.112181	3	47
2	0.149574	4	47
2	0.186968	5	47
2	0.224361	6	47
2	0.261755	7	47
2	0.299148	8	47
2	0.336542	9	47
2	0.373935	10	47
2	0.411329	11	47
2	0.448722	12	47
2	0.486116	13	47
2	0.523509	14	47
2	0.560903	15	47
2	0.598296	16	47
2	0.63569	17	47
2	0.673083	18	47
2	0.710477	19	47
2	0.74787	20	47
2	0.785264	21	47
2	0.822657	22	47
2	0.860051	23	47
2	0.897444	24	47
2	0.934838	25	47
2	0.972231	26	47
2	1.00962	27	47
2	1.04702	28	47
2	1.08441	29	47
2	1.12181	30	47
2	1.1592	31	47
2	1.19659	32	47
2	1.23399	33	47
2	1.27138	34	47
2	1.30877	35	47
2	1.34617	36	47
2	1.38356	37	47
2	1.42095	38	47
2	1.45835	39	47
2	1.49574	40	47
2	1.53313	41	47
2	1.57053	42	47
2	1.60792	43	47
2	1.64531	44	47
2	1.68271	45	47
2	1.7201	46	47
2	1.75749	47	47
2	1.79489	48	47
2	1.83228	49	47
2	1.86968	50	47
2	1.90707	51	47
2	1.94446	52	47
2	1.98186	53	47
2	2.01925	54	47
2	2.05664	55	47
2	2.09404	56	47
2	2.13143	57	47
2	2.16882	58	47
2	2.20622	59	47
2	2.24361	60	47
2	2.281	61	47
2	2.3184	62	47
2	2.35579	63	47
2	2.39318	64	47
2	2.43058	65	47
2	2.46797	66	47
2	2.50536	67	47
2	2.54276	68	47
2	2.58015	69	47
2	2.61755	70	47
2	2.65494	71	47
2	2.69233	72	47
2	2.72973	73	47
2	2.76712	74	47
2	2.80451	75	47
2	2.84191	76	47
2	2.8793	77	47
2	2.91669	78	47
2	2.95409	79	47
2	2.99148	80	47
2	3.02887	81	47
2	3.06627	82	47
2	3.10366	83	47
2	3.14105	84	47
2	3.17845	85	47
2	3.21584	86	47
2	3.25323	87	47
2	3.29063	88	47
2	3.32802	89	47
2	3.36542	90	47
2	3.40281	91	47
2	3.4402	92	47
2	3.4776	93	47
2	3.51499	94	47
2	3.55238	95	47
2	3.58978	96	47
2	3.62717	97	47
2	3.66456	98	47
2	3.70196	99	47
2	3.73935	100	47
2	0	0	48
2	0.0379951	1	48
2	0.0759903	2	48
2	0.113985	3	48
2	0.151981	4	48
2	0.189976	5	48
2	0.227971	6	48
2	0.265966	7	48
2	0.303961	8	48
2	0.341956	9	48
2	0.379951	10	48
2	0.417946	11	48
2	0.455942	12	48
2	0.493937	13	48
2	0.531932	14	48
2	0.569927	15	48
2	0.607922	16	48
2	0.645917	17	48
2	0.683912	18	48
2	0.721908	19	48
2	0.759903	20	48
2	0.797898	21	48
2	0.835893	22	48
2	0.873888	23	48
2	0.911883	24	48
2	0.949878	25	48
2	0.987873	26	48
2	1.02587	27	48
2	1.06386	28	48
2	1.10186	29	48
2	1.13985	30	48
2	1.17785	31	48
2	1.21584	32	48
2	1.25384	33	48
2	1.29183	34	48
2	1.32983	35	48
2	1.36782	36	48
2	1.40582	37	48
2	1.44382	38	48
2	1.48181	39	48
2	1.51981	40	48
2	1.5578	41	48
2	1.5958	42	48
2	1.63379	43	48
2	1.67179	44	48
2	1.70978	45	48
2	1.74778	46	48
2	1.78577	47	48
2	1.82377	48	48
2	1.86176	49	48
2	1.89976	50	48
2	1.93775	51	48
2	1.97575	52	48
2	2.01374	53	48
2	2.05174	54	48
2	2.08973	55	48
2	2.12773	56	48
2	2.16572	57	48
2	2.20372	58	48
2	2.24171	59	48
2	2.27971	60	48
2	2.3177	61	48
2	2.3557	62	48
2	2.39369	63	48
2	2.43169	64	48
2	2.46968	65	48
2	2.50768	66	48
2	2.54567	67	48
2	2.58367	68	48
2	2.62166	69	48
2	2.65966	70	48
2	2.69765	71	48
2	2.73565	72	48
2	2.77364	73	48
2	2.81164	74	48
2	2.84963	75	48
2	2.88763	76	48
2	2.92563	77	48
2	2.96362	78	48
2	3.00162	79	48
2	3.03961	80	48
2	3.07761	81	48
2	3.1156	82	48
2	3.1536	83	48
2	3.19159	84	48
2	3.22959	85	48
2	3.26758	86	48
2	3.30558	87	48
2	3.34357	88	48
2	3.38157	89	48
2	3.41956	90	48
2	3.45756	91	48
2	3.49555	92	48
2	3.53355	93	48
2	3.57154	94	48
2	3.60954	95	48
2	3.64753	96	48
2	3.68553	97	48
2	3.72352	98	48
2	3.76152	99	48
2	3.79951	100	48
2	0	0	49
2	0.03859	1	49
2	0.07718	2	49
2	0.11577	3	49
2	0.15436	4	49
2	0.19295	5	49
2	0.23154	6	49
2	0.27013	7	49
2	0.30872	8	49
2	0.34731	9	49
2	0.3859	10	49
2	0.42449	11	49
2	0.46308	12	49
2	0.50167	13	49
2	0.54026	14	49
2	0.57885	15	49
2	0.61744	16	49
2	0.65603	17	49
2	0.69462	18	49
2	0.73321	19	49
2	0.7718	20	49
2	0.81039	21	49
2	0.848979	22	49
2	0.887569	23	49
2	0.926159	24	49
2	0.964749	25	49
2	1.00334	26	49
2	1.04193	27	49
2	1.08052	28	49
2	1.11911	29	49
2	1.1577	30	49
2	1.19629	31	49
2	1.23488	32	49
2	1.27347	33	49
2	1.31206	34	49
2	1.35065	35	49
2	1.38924	36	49
2	1.42783	37	49
2	1.46642	38	49
2	1.50501	39	49
2	1.5436	40	49
2	1.58219	41	49
2	1.62078	42	49
2	1.65937	43	49
2	1.69796	44	49
2	1.73655	45	49
2	1.77514	46	49
2	1.81373	47	49
2	1.85232	48	49
2	1.89091	49	49
2	1.9295	50	49
2	1.96809	51	49
2	2.00668	52	49
2	2.04527	53	49
2	2.08386	54	49
2	2.12245	55	49
2	2.16104	56	49
2	2.19963	57	49
2	2.23822	58	49
2	2.27681	59	49
2	2.3154	60	49
2	2.35399	61	49
2	2.39258	62	49
2	2.43117	63	49
2	2.46976	64	49
2	2.50835	65	49
2	2.54694	66	49
2	2.58553	67	49
2	2.62412	68	49
2	2.66271	69	49
2	2.7013	70	49
2	2.73989	71	49
2	2.77848	72	49
2	2.81707	73	49
2	2.85566	74	49
2	2.89425	75	49
2	2.93284	76	49
2	2.97143	77	49
2	3.01002	78	49
2	3.04861	79	49
2	3.0872	80	49
2	3.12579	81	49
2	3.16438	82	49
2	3.20297	83	49
2	3.24156	84	49
2	3.28015	85	49
2	3.31874	86	49
2	3.35733	87	49
2	3.39592	88	49
2	3.43451	89	49
2	3.4731	90	49
2	3.51169	91	49
2	3.55028	92	49
2	3.58887	93	49
2	3.62746	94	49
2	3.66605	95	49
2	3.70464	96	49
2	3.74323	97	49
2	3.78182	98	49
2	3.82041	99	49
2	3.859	100	49
2	0	0	50
2	0.0391781	1	50
2	0.0783562	2	50
2	0.117534	3	50
2	0.156712	4	50
2	0.195891	5	50
2	0.235069	6	50
2	0.274247	7	50
2	0.313425	8	50
2	0.352603	9	50
2	0.391781	10	50
